account_id,customer_id,account_type,credit_limit,open_date,status
ACC_CUST_03052_0,CUST_03052,credit,29877.29,2020-12-16,active
ACC_CUST_03052_1,CUST_03052,credit,20154.51,2023-05-12,active
ACC_CUST_03053_0,CUST_03053,loan,46505.72,2022-03-14,active
ACC_CUST_03053_1,CUST_03053,credit,86857.08,2021-07-08,active
ACC_CUST_03053_2,CUST_03053,credit,22639.77,2022-01-29,active
ACC_CUST_03054_0,CUST_03054,credit,11040.07,2023-03-09,active
ACC_CUST_03055_0,CUST_03055,credit,9833.85,2020-11-04,active
ACC_CUST_03056_0,CUST_03056,credit,17502.64,2022-03-18,active
ACC_CUST_03056_1,CUST_03056,credit,38677.87,2023-04-11,active
ACC_CUST_03056_2,CUST_03056,credit,10110.38,2022-05-09,active
ACC_CUST_03057_0,CUST_03057,mortgage,532115.37,2021-10-27,active
ACC_CUST_03058_0,CUST_03058,credit,16905.11,2020-06-18,active
ACC_CUST_03058_1,CUST_03058,loan,69623.96,2019-09-23,active
ACC_CUST_03059_0,CUST_03059,mortgage,555612.32,2022-08-02,active
ACC_CUST_03060_0,CUST_03060,credit,25850.68,2021-03-08,active
ACC_CUST_03061_0,CUST_03061,credit,14831.5,2019-12-07,active
ACC_CUST_03062_0,CUST_03062,credit,21475.21,2023-01-10,active
ACC_CUST_03062_1,CUST_03062,credit,46989.9,2023-07-05,active
ACC_CUST_03063_0,CUST_03063,credit,20446.4,2020-11-10,active
ACC_CUST_03063_1,CUST_03063,credit,18098.89,2022-05-28,active
ACC_CUST_03063_2,CUST_03063,credit,76333.56,2023-08-14,active
ACC_CUST_03064_0,CUST_03064,credit,10426.22,2022-09-27,active
ACC_CUST_03064_1,CUST_03064,credit,11995.59,2023-02-27,active
ACC_CUST_03065_0,CUST_03065,loan,73231.77,2023-04-28,active
ACC_CUST_03065_1,CUST_03065,credit,27244.13,2023-08-28,active
ACC_CUST_03066_0,CUST_03066,credit,18395.85,2022-07-18,active
ACC_CUST_03066_1,CUST_03066,loan,69392.27,2023-03-22,active
ACC_CUST_03066_2,CUST_03066,credit,9694.71,2021-09-23,active
ACC_CUST_03067_0,CUST_03067,credit,36769.36,2023-03-12,active
ACC_CUST_03067_1,CUST_03067,credit,12474.04,2023-06-28,active
ACC_CUST_03068_0,CUST_03068,credit,27590.21,2022-10-09,active
ACC_CUST_03069_0,CUST_03069,credit,21035.14,2021-11-05,active
ACC_CUST_03069_1,CUST_03069,credit,10240.47,2023-10-02,active
ACC_CUST_03069_2,CUST_03069,credit,14135.6,2023-09-25,active
ACC_CUST_03070_0,CUST_03070,credit,31877.91,2020-05-04,active
ACC_CUST_03070_1,CUST_03070,credit,43312.11,2020-03-07,active
ACC_CUST_03071_0,CUST_03071,credit,15572.83,2022-08-15,active
ACC_CUST_03071_1,CUST_03071,credit,10098.77,2023-12-13,active
ACC_CUST_03072_0,CUST_03072,credit,19027.17,2022-11-27,active
ACC_CUST_03072_1,CUST_03072,mortgage,909435.91,2022-11-19,active
ACC_CUST_03073_0,CUST_03073,loan,79336.38,2022-07-18,active
ACC_CUST_03073_1,CUST_03073,credit,17449.58,2022-03-29,active
ACC_CUST_03073_2,CUST_03073,credit,17124.6,2022-07-12,active
ACC_CUST_03074_0,CUST_03074,credit,33229.33,2022-06-15,active
ACC_CUST_03074_1,CUST_03074,credit,13289.53,2022-08-04,active
ACC_CUST_03075_0,CUST_03075,loan,80847.97,2020-10-21,active
ACC_CUST_03076_0,CUST_03076,loan,66297.21,2023-05-20,active
ACC_CUST_03076_1,CUST_03076,credit,19404.28,2022-10-15,active
ACC_CUST_03077_0,CUST_03077,credit,14881.25,2020-11-01,active
ACC_CUST_03077_1,CUST_03077,mortgage,1184694.72,2020-08-17,active
ACC_CUST_03078_0,CUST_03078,credit,11178.73,2021-03-23,active
ACC_CUST_03079_0,CUST_03079,credit,11781.06,2023-05-02,active
ACC_CUST_03079_1,CUST_03079,credit,8096.1,2023-04-03,active
ACC_CUST_03080_0,CUST_03080,loan,78492.87,2022-03-07,active
ACC_CUST_03080_1,CUST_03080,credit,29384.92,2023-01-29,active
ACC_CUST_03081_0,CUST_03081,credit,11266.09,2023-06-03,active
ACC_CUST_03081_1,CUST_03081,credit,15277.54,2021-08-07,active
ACC_CUST_03081_2,CUST_03081,credit,16761.93,2022-12-23,active
ACC_CUST_03082_0,CUST_03082,loan,75064.28,2023-10-25,active
ACC_CUST_03082_1,CUST_03082,credit,28681.6,2023-12-05,active
ACC_CUST_03083_0,CUST_03083,credit,19995.87,2022-12-26,active
ACC_CUST_03084_0,CUST_03084,credit,9228.49,2021-08-14,active
ACC_CUST_03085_0,CUST_03085,credit,18456.73,2021-08-03,active
ACC_CUST_03086_0,CUST_03086,credit,28932.72,2023-06-26,active
ACC_CUST_03087_0,CUST_03087,credit,15206.91,2019-10-22,active
ACC_CUST_03088_0,CUST_03088,loan,46793.0,2022-11-18,active
ACC_CUST_03088_1,CUST_03088,credit,12392.89,2021-03-30,active
ACC_CUST_03089_0,CUST_03089,credit,10777.2,2022-02-11,active
ACC_CUST_03089_1,CUST_03089,loan,57644.68,2020-05-12,active
ACC_CUST_03090_0,CUST_03090,credit,11260.88,2023-08-13,active
ACC_CUST_03090_1,CUST_03090,mortgage,547884.68,2023-12-06,active
ACC_CUST_03091_0,CUST_03091,credit,18297.48,2023-05-27,active
ACC_CUST_03091_1,CUST_03091,loan,117281.96,2023-04-30,active
ACC_CUST_03091_2,CUST_03091,loan,4784050.99,2022-11-22,active
ACC_CUST_03092_0,CUST_03092,credit,8182.97,2022-12-22,active
ACC_CUST_03092_1,CUST_03092,credit,23649.65,2023-07-01,active
ACC_CUST_03092_2,CUST_03092,credit,9096.45,2023-05-27,active
ACC_CUST_03093_0,CUST_03093,loan,69665.99,2023-03-17,active
ACC_CUST_03093_1,CUST_03093,credit,13708.26,2021-06-23,active
ACC_CUST_03093_2,CUST_03093,credit,8646.0,2023-08-30,active
ACC_CUST_03094_0,CUST_03094,credit,15154.01,2022-01-10,active
ACC_CUST_03094_1,CUST_03094,credit,25398.5,2021-05-04,active
ACC_CUST_03094_2,CUST_03094,loan,66634.82,2021-10-07,active
ACC_CUST_03095_0,CUST_03095,credit,9210.74,2023-12-24,active
ACC_CUST_03096_0,CUST_03096,credit,15905.77,2023-06-19,active
ACC_CUST_03096_1,CUST_03096,mortgage,1031671.14,2022-05-15,active
ACC_CUST_03096_2,CUST_03096,credit,11811.94,2021-06-25,active
ACC_CUST_03097_0,CUST_03097,credit,19224.7,2021-05-30,active
ACC_CUST_03097_1,CUST_03097,credit,19345.7,2022-08-02,active
ACC_CUST_03098_0,CUST_03098,credit,19625.02,2023-07-08,active
ACC_CUST_03098_1,CUST_03098,loan,149234.09,2021-06-26,active
ACC_CUST_03099_0,CUST_03099,credit,37752.15,2022-05-24,active
ACC_CUST_03099_1,CUST_03099,credit,16483.67,2023-10-21,active
ACC_CUST_03099_2,CUST_03099,credit,10949.1,2022-09-07,active
ACC_CUST_03100_0,CUST_03100,credit,10929.31,2023-06-05,active
ACC_CUST_03100_1,CUST_03100,loan,127696.92,2023-12-25,active
ACC_CUST_03100_2,CUST_03100,credit,15213.28,2020-11-04,active
ACC_CUST_03101_0,CUST_03101,credit,29759.31,2021-04-23,active
ACC_CUST_03101_1,CUST_03101,credit,15457.21,2020-05-25,active
ACC_CUST_03101_2,CUST_03101,credit,13414.78,2021-07-26,active
ACC_CUST_03102_0,CUST_03102,credit,13858.96,2021-04-28,active
ACC_CUST_03102_1,CUST_03102,credit,70882.79,2021-09-28,active
ACC_CUST_03103_0,CUST_03103,loan,76534.54,2021-12-17,active
ACC_CUST_03103_1,CUST_03103,credit,10259.04,2023-02-11,active
ACC_CUST_03104_0,CUST_03104,loan,152815.71,2021-01-31,active
ACC_CUST_03104_1,CUST_03104,loan,106325.38,2020-10-09,active
ACC_CUST_03105_0,CUST_03105,loan,51843.59,2022-03-11,active
ACC_CUST_03105_1,CUST_03105,credit,14616.16,2023-03-28,active
ACC_CUST_03105_2,CUST_03105,credit,23074.44,2022-09-27,active
ACC_CUST_03106_0,CUST_03106,mortgage,626012.04,2023-05-14,active
ACC_CUST_03106_1,CUST_03106,mortgage,609271.78,2023-12-20,active
ACC_CUST_03107_0,CUST_03107,mortgage,603926.13,2020-10-17,active
ACC_CUST_03107_1,CUST_03107,mortgage,1175496.44,2021-06-10,active
ACC_CUST_03107_2,CUST_03107,loan,46174.47,2021-09-21,active
ACC_CUST_03108_0,CUST_03108,loan,53659.19,2023-05-22,active
ACC_CUST_03108_1,CUST_03108,credit,16324.15,2021-06-01,active
ACC_CUST_03109_0,CUST_03109,loan,32713.84,2022-04-10,active
ACC_CUST_03109_1,CUST_03109,credit,29774.05,2021-07-16,active
ACC_CUST_03110_0,CUST_03110,credit,11372.55,2020-07-31,active
ACC_CUST_03110_1,CUST_03110,credit,20772.89,2023-02-05,active
ACC_CUST_03111_0,CUST_03111,credit,18698.01,2023-08-18,active
ACC_CUST_03112_0,CUST_03112,credit,16542.57,2023-09-08,active
ACC_CUST_03113_0,CUST_03113,credit,14765.59,2023-09-22,active
ACC_CUST_03113_1,CUST_03113,loan,44836.73,2022-08-28,active
ACC_CUST_03114_0,CUST_03114,credit,11724.22,2023-05-27,active
ACC_CUST_03114_1,CUST_03114,credit,10514.36,2022-08-25,active
ACC_CUST_03114_2,CUST_03114,credit,14788.83,2021-12-02,active
ACC_CUST_03115_0,CUST_03115,loan,86146.42,2023-12-20,active
ACC_CUST_03115_1,CUST_03115,loan,82026.53,2023-09-10,active
ACC_CUST_03116_0,CUST_03116,credit,198156.72,2022-08-14,active
ACC_CUST_03116_1,CUST_03116,credit,12462.37,2023-08-03,active
ACC_CUST_03117_0,CUST_03117,credit,8488.66,2021-03-23,active
ACC_CUST_03117_1,CUST_03117,loan,41700.56,2022-10-10,active
ACC_CUST_03118_0,CUST_03118,loan,34720.52,2022-09-13,active
ACC_CUST_03119_0,CUST_03119,loan,62137.45,2023-06-11,active
ACC_CUST_03119_1,CUST_03119,loan,150668.85,2022-07-12,active
ACC_CUST_03120_0,CUST_03120,credit,20742.27,2020-02-25,active
ACC_CUST_03120_1,CUST_03120,credit,27685.03,2020-03-15,active
ACC_CUST_03121_0,CUST_03121,loan,51674.24,2022-01-14,active
ACC_CUST_03122_0,CUST_03122,credit,28158.43,2022-09-13,active
ACC_CUST_03123_0,CUST_03123,credit,21900.71,2022-04-24,active
ACC_CUST_03123_1,CUST_03123,credit,13271.25,2022-09-17,active
ACC_CUST_03124_0,CUST_03124,credit,17564.74,2021-09-11,active
ACC_CUST_03124_1,CUST_03124,credit,74619.83,2021-04-27,active
ACC_CUST_03124_2,CUST_03124,credit,26701.41,2019-11-13,active
ACC_CUST_03125_0,CUST_03125,mortgage,624785.88,2020-12-23,active
ACC_CUST_03125_1,CUST_03125,loan,63168.28,2022-09-17,active
ACC_CUST_03126_0,CUST_03126,credit,23345.12,2023-05-12,active
ACC_CUST_03127_0,CUST_03127,credit,12774.09,2023-02-24,active
ACC_CUST_03128_0,CUST_03128,credit,65480.53,2022-02-13,active
ACC_CUST_03128_1,CUST_03128,credit,10132.71,2022-04-13,active
ACC_CUST_03128_2,CUST_03128,credit,38147.74,2022-03-24,active
ACC_CUST_03129_0,CUST_03129,loan,103930.03,2023-02-08,active
ACC_CUST_03130_0,CUST_03130,credit,24512.29,2021-09-28,active
ACC_CUST_03130_1,CUST_03130,credit,32548.25,2022-07-20,active
ACC_CUST_03130_2,CUST_03130,loan,126668.47,2022-08-17,active
ACC_CUST_03131_0,CUST_03131,credit,10943.05,2022-10-09,active
ACC_CUST_03132_0,CUST_03132,credit,15317.62,2023-05-28,active
ACC_CUST_03132_1,CUST_03132,credit,19707.99,2022-12-25,active
ACC_CUST_03133_0,CUST_03133,credit,11953.74,2023-07-21,active
ACC_CUST_03133_1,CUST_03133,credit,13234.58,2023-04-29,active
ACC_CUST_03134_0,CUST_03134,loan,34047.77,2023-08-05,active
ACC_CUST_03134_1,CUST_03134,credit,8531.2,2022-09-27,active
ACC_CUST_03135_0,CUST_03135,credit,10047.78,2023-12-10,active
ACC_CUST_03136_0,CUST_03136,credit,14535.98,2021-03-11,active
ACC_CUST_03137_0,CUST_03137,mortgage,642721.02,2023-01-03,active
ACC_CUST_03137_1,CUST_03137,credit,12921.47,2020-04-21,active
ACC_CUST_03137_2,CUST_03137,credit,10801.58,2020-10-25,active
ACC_CUST_03138_0,CUST_03138,credit,13225.17,2022-12-25,active
ACC_CUST_03138_1,CUST_03138,credit,14908.42,2022-05-07,active
ACC_CUST_03139_0,CUST_03139,credit,11683.37,2023-05-16,active
ACC_CUST_03140_0,CUST_03140,credit,17326.91,2022-11-17,active
ACC_CUST_03141_0,CUST_03141,credit,13451.49,2023-03-21,active
ACC_CUST_03142_0,CUST_03142,credit,13035.91,2023-03-02,active
ACC_CUST_03143_0,CUST_03143,mortgage,1259059.7,2022-07-06,active
ACC_CUST_03143_1,CUST_03143,credit,16771.01,2022-08-06,active
ACC_CUST_03144_0,CUST_03144,credit,17184.05,2022-04-15,active
ACC_CUST_03145_0,CUST_03145,credit,12188.8,2023-01-02,active
ACC_CUST_03145_1,CUST_03145,credit,12260.32,2023-08-23,active
ACC_CUST_03146_0,CUST_03146,loan,40531.98,2020-04-20,active
ACC_CUST_03146_1,CUST_03146,mortgage,1007825.91,2021-02-03,active
ACC_CUST_03147_0,CUST_03147,loan,79635.01,2021-08-14,active
ACC_CUST_03147_1,CUST_03147,credit,56174.34,2022-08-25,active
ACC_CUST_03147_2,CUST_03147,credit,15110.82,2021-05-03,active
ACC_CUST_03148_0,CUST_03148,credit,135970.98,2023-05-30,active
ACC_CUST_03148_1,CUST_03148,credit,18208.71,2023-09-29,active
ACC_CUST_03148_2,CUST_03148,credit,17571.03,2022-08-04,active
ACC_CUST_03149_0,CUST_03149,credit,11034.63,2023-09-26,active
ACC_CUST_03149_1,CUST_03149,credit,18868.72,2023-08-09,active
ACC_CUST_03150_0,CUST_03150,credit,11507.05,2020-07-22,active
ACC_CUST_03150_1,CUST_03150,credit,11453.26,2022-11-18,active
ACC_CUST_03151_0,CUST_03151,credit,20537.62,2020-08-11,active
ACC_CUST_03152_0,CUST_03152,credit,18774.43,2022-04-20,active
ACC_CUST_03153_0,CUST_03153,credit,21468.21,2023-06-06,active
ACC_CUST_03153_1,CUST_03153,credit,300214.81,2021-02-14,active
ACC_CUST_03153_2,CUST_03153,credit,15978.61,2022-12-16,active
ACC_CUST_03154_0,CUST_03154,credit,20264.53,2021-11-11,active
ACC_CUST_03154_1,CUST_03154,loan,48340.42,2019-09-13,active
ACC_CUST_03154_2,CUST_03154,credit,14022.62,2022-02-20,active
ACC_CUST_03155_0,CUST_03155,credit,18442.01,2023-03-04,active
ACC_CUST_03155_1,CUST_03155,credit,8350.15,2022-01-02,active
ACC_CUST_03156_0,CUST_03156,loan,44630.65,2023-12-29,active
ACC_CUST_03156_1,CUST_03156,credit,12587.66,2022-03-03,active
ACC_CUST_03157_0,CUST_03157,credit,11658.5,2021-03-26,active
ACC_CUST_03157_1,CUST_03157,mortgage,1420757.0,2022-08-03,active
ACC_CUST_03158_0,CUST_03158,loan,147792.5,2023-05-02,active
ACC_CUST_03159_0,CUST_03159,credit,20396.02,2022-03-27,active
ACC_CUST_03160_0,CUST_03160,credit,16568.49,2022-05-12,active
ACC_CUST_03160_1,CUST_03160,credit,40352.1,2022-06-02,active
ACC_CUST_03160_2,CUST_03160,credit,41414.63,2022-02-12,active
ACC_CUST_03161_0,CUST_03161,credit,8202.83,2021-06-21,active
ACC_CUST_03162_0,CUST_03162,loan,48511.5,2023-09-16,active
ACC_CUST_03162_1,CUST_03162,credit,17353.83,2020-04-02,active
ACC_CUST_03163_0,CUST_03163,credit,15388.2,2023-06-26,active
ACC_CUST_03163_1,CUST_03163,credit,13268.47,2021-08-29,active
ACC_CUST_03164_0,CUST_03164,credit,38830.01,2023-09-26,active
ACC_CUST_03165_0,CUST_03165,mortgage,7620571.78,2022-10-18,active
ACC_CUST_03165_1,CUST_03165,credit,37733.84,2022-03-15,active
ACC_CUST_03165_2,CUST_03165,credit,16214.66,2023-05-28,active
ACC_CUST_03166_0,CUST_03166,credit,18633.34,2022-12-03,active
ACC_CUST_03167_0,CUST_03167,credit,31239.34,2022-06-26,active
ACC_CUST_03168_0,CUST_03168,credit,19858.83,2022-07-02,active
ACC_CUST_03168_1,CUST_03168,credit,18369.16,2021-12-27,active
ACC_CUST_03168_2,CUST_03168,loan,66652.5,2022-12-03,active
ACC_CUST_03169_0,CUST_03169,loan,61961.31,2023-12-11,active
ACC_CUST_03169_1,CUST_03169,loan,56850.66,2022-11-04,active
ACC_CUST_03169_2,CUST_03169,credit,23738.99,2020-07-21,active
ACC_CUST_03170_0,CUST_03170,credit,11190.05,2021-12-24,active
ACC_CUST_03170_1,CUST_03170,mortgage,4608237.43,2022-12-13,active
ACC_CUST_03170_2,CUST_03170,credit,11452.48,2023-07-10,active
ACC_CUST_03171_0,CUST_03171,credit,8742.76,2023-11-16,active
ACC_CUST_03171_1,CUST_03171,credit,13349.92,2023-09-10,active
ACC_CUST_03171_2,CUST_03171,credit,19766.96,2022-07-19,active
ACC_CUST_03172_0,CUST_03172,credit,11949.04,2022-10-14,active
ACC_CUST_03172_1,CUST_03172,credit,20152.12,2023-10-15,active
ACC_CUST_03173_0,CUST_03173,loan,45335.86,2021-07-08,active
ACC_CUST_03173_1,CUST_03173,credit,16406.61,2021-06-07,active
ACC_CUST_03173_2,CUST_03173,mortgage,774674.59,2022-05-19,active
ACC_CUST_03174_0,CUST_03174,credit,10032.22,2021-11-27,active
ACC_CUST_03175_0,CUST_03175,credit,17703.27,2022-11-27,active
ACC_CUST_03175_1,CUST_03175,credit,16097.83,2020-08-16,active
ACC_CUST_03175_2,CUST_03175,credit,15698.76,2022-02-06,active
ACC_CUST_03176_0,CUST_03176,credit,18600.62,2021-03-28,active
ACC_CUST_03176_1,CUST_03176,loan,45888.79,2023-02-08,active
ACC_CUST_03177_0,CUST_03177,credit,8525.48,2023-06-21,active
ACC_CUST_03178_0,CUST_03178,credit,8095.95,2023-02-22,active
ACC_CUST_03178_1,CUST_03178,credit,8574.42,2023-07-23,active
ACC_CUST_03178_2,CUST_03178,credit,10435.11,2023-03-05,active
ACC_CUST_03179_0,CUST_03179,credit,10320.29,2019-10-21,active
ACC_CUST_03180_0,CUST_03180,loan,33556.96,2023-08-18,active
ACC_CUST_03180_1,CUST_03180,loan,39220.53,2022-01-17,active
ACC_CUST_03180_2,CUST_03180,credit,19688.84,2021-07-12,active
ACC_CUST_03181_0,CUST_03181,credit,13267.28,2021-05-15,active
ACC_CUST_03181_1,CUST_03181,loan,49849.92,2023-12-23,active
ACC_CUST_03182_0,CUST_03182,loan,80037.86,2021-10-29,active
ACC_CUST_03182_1,CUST_03182,credit,25270.13,2022-01-25,active
ACC_CUST_03183_0,CUST_03183,mortgage,633531.65,2020-10-04,active
ACC_CUST_03183_1,CUST_03183,loan,51967.13,2022-04-30,active
ACC_CUST_03184_0,CUST_03184,mortgage,734141.65,2020-07-08,active
ACC_CUST_03184_1,CUST_03184,credit,17776.08,2023-04-27,active
ACC_CUST_03185_0,CUST_03185,credit,19778.27,2023-10-25,active
ACC_CUST_03185_1,CUST_03185,loan,41094.28,2021-11-13,active
ACC_CUST_03186_0,CUST_03186,credit,11734.24,2023-09-11,active
ACC_CUST_03187_0,CUST_03187,credit,10228.19,2022-04-06,active
ACC_CUST_03187_1,CUST_03187,loan,38459.59,2022-10-07,active
ACC_CUST_03188_0,CUST_03188,credit,10762.28,2023-01-06,active
ACC_CUST_03188_1,CUST_03188,credit,10527.99,2021-12-28,active
ACC_CUST_03189_0,CUST_03189,loan,32584.06,2023-08-26,active
ACC_CUST_03190_0,CUST_03190,credit,22745.29,2021-12-01,active
ACC_CUST_03190_1,CUST_03190,credit,56823.15,2021-11-05,active
ACC_CUST_03191_0,CUST_03191,credit,13186.7,2021-01-30,active
ACC_CUST_03192_0,CUST_03192,credit,20839.76,2022-12-16,active
ACC_CUST_03192_1,CUST_03192,credit,10168.74,2023-09-07,active
ACC_CUST_03193_0,CUST_03193,mortgage,607027.21,2023-08-25,active
ACC_CUST_03193_1,CUST_03193,credit,11810.47,2023-11-01,active
ACC_CUST_03193_2,CUST_03193,credit,10143.8,2022-12-30,active
ACC_CUST_03194_0,CUST_03194,credit,28459.86,2021-01-13,active
ACC_CUST_03194_1,CUST_03194,loan,391348.01,2022-12-26,active
ACC_CUST_03195_0,CUST_03195,credit,15055.17,2022-11-28,active
ACC_CUST_03195_1,CUST_03195,credit,8332.37,2022-10-23,active
ACC_CUST_03195_2,CUST_03195,loan,47739.04,2022-06-01,active
ACC_CUST_03196_0,CUST_03196,mortgage,764597.59,2022-09-16,active
ACC_CUST_03196_1,CUST_03196,loan,59708.83,2023-01-14,active
ACC_CUST_03196_2,CUST_03196,credit,33139.18,2023-12-26,active
ACC_CUST_03197_0,CUST_03197,credit,15522.47,2021-09-10,active
ACC_CUST_03198_0,CUST_03198,credit,33621.88,2021-10-09,active
ACC_CUST_03198_1,CUST_03198,credit,18933.68,2023-08-18,active
ACC_CUST_03199_0,CUST_03199,mortgage,792640.8,2020-10-21,active
ACC_CUST_03199_1,CUST_03199,credit,12988.26,2022-05-25,active
ACC_CUST_03200_0,CUST_03200,credit,36709.67,2022-09-29,active
ACC_CUST_03200_1,CUST_03200,mortgage,1254392.65,2022-12-15,active
ACC_CUST_03201_0,CUST_03201,loan,563793.2,2022-04-08,active
ACC_CUST_03201_1,CUST_03201,credit,29226.68,2022-12-27,active
ACC_CUST_03201_2,CUST_03201,credit,34356.05,2021-11-17,active
ACC_CUST_03202_0,CUST_03202,credit,12125.34,2022-08-28,active
ACC_CUST_03203_0,CUST_03203,credit,15515.61,2022-09-28,active
ACC_CUST_03203_1,CUST_03203,loan,59925.38,2023-01-25,active
ACC_CUST_03203_2,CUST_03203,credit,10258.82,2022-09-17,active
ACC_CUST_03204_0,CUST_03204,loan,183018.64,2021-09-13,active
ACC_CUST_03204_1,CUST_03204,credit,10662.08,2021-08-07,active
ACC_CUST_03204_2,CUST_03204,credit,36728.34,2022-03-06,active
ACC_CUST_03205_0,CUST_03205,credit,38116.61,2023-03-10,active
ACC_CUST_03206_0,CUST_03206,credit,10769.58,2021-10-01,active
ACC_CUST_03207_0,CUST_03207,loan,60025.95,2023-08-03,active
ACC_CUST_03207_1,CUST_03207,credit,10584.82,2023-11-10,active
ACC_CUST_03208_0,CUST_03208,credit,13949.99,2021-11-28,active
ACC_CUST_03208_1,CUST_03208,loan,94304.55,2022-04-12,active
ACC_CUST_03209_0,CUST_03209,credit,12604.93,2023-10-27,active
ACC_CUST_03210_0,CUST_03210,loan,40229.35,2022-12-29,active
ACC_CUST_03210_1,CUST_03210,credit,12873.22,2023-05-24,active
ACC_CUST_03210_2,CUST_03210,credit,12742.82,2022-10-03,active
ACC_CUST_03211_0,CUST_03211,credit,15299.86,2023-06-21,active
ACC_CUST_03212_0,CUST_03212,credit,10623.0,2022-10-03,active
ACC_CUST_03212_1,CUST_03212,credit,10198.21,2022-04-08,active
ACC_CUST_03213_0,CUST_03213,credit,12936.25,2023-03-04,active
ACC_CUST_03213_1,CUST_03213,mortgage,570657.06,2021-08-11,active
ACC_CUST_03214_0,CUST_03214,credit,8508.48,2022-09-27,active
ACC_CUST_03215_0,CUST_03215,credit,15621.89,2023-03-12,active
ACC_CUST_03216_0,CUST_03216,loan,50837.32,2022-11-20,active
ACC_CUST_03217_0,CUST_03217,credit,18859.56,2021-11-06,active
ACC_CUST_03218_0,CUST_03218,credit,12744.57,2020-08-03,active
ACC_CUST_03218_1,CUST_03218,credit,12057.03,2021-03-29,active
ACC_CUST_03218_2,CUST_03218,credit,31669.68,2020-05-20,active
ACC_CUST_03219_0,CUST_03219,credit,16683.79,2020-09-17,active
ACC_CUST_03219_1,CUST_03219,loan,42527.13,2023-12-28,active
ACC_CUST_03220_0,CUST_03220,loan,76010.3,2021-01-08,active
ACC_CUST_03220_1,CUST_03220,credit,16151.98,2022-03-13,active
ACC_CUST_03221_0,CUST_03221,loan,78927.78,2020-04-30,active
ACC_CUST_03221_1,CUST_03221,credit,17687.68,2020-04-11,active
ACC_CUST_03222_0,CUST_03222,loan,67093.55,2022-05-19,active
ACC_CUST_03222_1,CUST_03222,credit,15043.6,2021-03-20,active
ACC_CUST_03223_0,CUST_03223,credit,806098.28,2021-04-15,active
ACC_CUST_03224_0,CUST_03224,loan,68719.13,2020-12-31,active
ACC_CUST_03224_1,CUST_03224,credit,26590.85,2019-08-31,active
ACC_CUST_03224_2,CUST_03224,credit,9456.28,2023-05-02,active
ACC_CUST_03225_0,CUST_03225,credit,40204.88,2021-06-07,active
ACC_CUST_03225_1,CUST_03225,credit,13079.49,2023-04-13,active
ACC_CUST_03225_2,CUST_03225,credit,73468.41,2022-04-13,active
ACC_CUST_03226_0,CUST_03226,credit,10875.47,2020-06-10,active
ACC_CUST_03226_1,CUST_03226,loan,61611.02,2022-12-21,active
ACC_CUST_03227_0,CUST_03227,credit,14253.58,2022-03-27,active
ACC_CUST_03228_0,CUST_03228,mortgage,826639.71,2023-10-06,active
ACC_CUST_03229_0,CUST_03229,credit,154876.43,2020-05-07,active
ACC_CUST_03229_1,CUST_03229,mortgage,1071926.46,2023-08-07,active
ACC_CUST_03229_2,CUST_03229,credit,13410.0,2021-04-21,active
ACC_CUST_03230_0,CUST_03230,credit,22927.41,2022-02-24,active
ACC_CUST_03230_1,CUST_03230,credit,17910.12,2022-03-27,active
ACC_CUST_03231_0,CUST_03231,mortgage,651769.73,2023-12-06,active
ACC_CUST_03231_1,CUST_03231,loan,52163.91,2023-10-31,active
ACC_CUST_03232_0,CUST_03232,credit,14133.2,2022-11-18,active
ACC_CUST_03232_1,CUST_03232,mortgage,724882.36,2022-08-15,active
ACC_CUST_03233_0,CUST_03233,loan,59912.1,2023-09-25,active
ACC_CUST_03234_0,CUST_03234,loan,57301.78,2023-04-30,active
ACC_CUST_03234_1,CUST_03234,credit,10541.52,2022-12-06,active
ACC_CUST_03235_0,CUST_03235,mortgage,741003.19,2020-11-27,active
ACC_CUST_03235_1,CUST_03235,credit,26074.19,2022-07-06,active
ACC_CUST_03235_2,CUST_03235,credit,11914.97,2020-09-24,active
ACC_CUST_03236_0,CUST_03236,credit,17139.51,2020-03-22,active
ACC_CUST_03236_1,CUST_03236,credit,10631.34,2021-02-28,active
ACC_CUST_03236_2,CUST_03236,credit,26967.85,2021-09-11,active
ACC_CUST_03237_0,CUST_03237,credit,12771.31,2021-08-01,active
ACC_CUST_03237_1,CUST_03237,loan,46148.79,2021-09-01,active
ACC_CUST_03237_2,CUST_03237,credit,27963.6,2021-04-25,active
ACC_CUST_03238_0,CUST_03238,credit,14280.93,2021-02-06,active
ACC_CUST_03239_0,CUST_03239,loan,64679.49,2023-06-07,active
ACC_CUST_03239_1,CUST_03239,credit,27265.92,2022-09-28,active
ACC_CUST_03239_2,CUST_03239,mortgage,1123749.36,2023-12-31,active
ACC_CUST_03240_0,CUST_03240,mortgage,506723.19,2023-05-08,active
ACC_CUST_03240_1,CUST_03240,credit,18880.28,2022-03-12,active
ACC_CUST_03241_0,CUST_03241,credit,10169.45,2020-08-11,active
ACC_CUST_03241_1,CUST_03241,mortgage,3498586.42,2023-09-16,active
ACC_CUST_03241_2,CUST_03241,credit,14443.45,2023-06-23,active
ACC_CUST_03242_0,CUST_03242,credit,51470.78,2022-01-01,active
ACC_CUST_03242_1,CUST_03242,credit,20520.63,2021-05-05,active
ACC_CUST_03242_2,CUST_03242,credit,29924.47,2021-01-09,active
